Brand,Price,Mileage,EngineV,Year
Volkswagen," $10,300.00 ",235,2.0,2007
Audi," $23,000.00 ",240,4.2,2007
Toyota," $17,835.00 ",240,2.7,2007
Volkswagen," $10,900.00 ",240,2.5,2007
Renault," $7,400.00 ",242,1.5,2007
Audi," $23,500.00 ",245,3.0,2007
BMW," $18,000.00 ",245,2.5,2007
Mercedes-Benz," $14,200.00 ",245,2.2,2007
BMW," $8,100.00 ",245,2.0,2007
Volkswagen," $11,990.00 ",245,2.0,2007
Volkswagen," $12,400.00 ",248,2.5,2007
Volkswagen," $9,200.00 ",248,1.9,2007
Mercedes-Benz," $20,900.00 ",250,3.2,2007
Volkswagen," $11,300.00 ",250,2.5,2007
Mitsubishi," $8,400.00 ",250,2.0,2007
Renault," $4,999.00 ",252,1.5,2007
Mercedes-Benz," $13,500.00 ",259,3.0,2007
BMW," $21,700.00 ",259,3.0,2007
Toyota," $11,300.00 ",260,3.5,2007
Volkswagen," $4,900.00 ",263,2.0,2007
Volkswagen," $8,200.00 ",265,2.5,2007
Renault," $10,700.00 ",265,2.0,2007
Mercedes-Benz," $16,800.00 ",266,3.0,2007
Mercedes-Benz," $15,500.00 ",270,3.2,2007
Volkswagen," $10,500.00 ",270,2.5,2007
Renault," $9,400.00 ",270,2.0,2007
BMW," $8,900.00 ",274,2.0,2007
Mercedes-Benz," $11,900.00 ",277,2.2,2007
BMW," $10,600.00 ",285,2.0,2007
Mercedes-Benz," $13,500.00 ",290,2.2,2007
Volkswagen," $8,000.00 ",300,2.5,2007
Volkswagen," $9,900.00 ",300,2.5,2007
Mercedes-Benz," $11,000.00 ",300,2.2,2007
Mercedes-Benz," $12,250.00 ",300,2.2,2007
Mercedes-Benz," $11,500.00 ",307,2.2,2007
Volkswagen," $9,999.00 ",310,2.5,2007
Mercedes-Benz," $17,977.00 ",322,3.0,2007
Mercedes-Benz," $7,700.00 ",390,3.0,2007
Mercedes-Benz," $18,500.00 ",1,3.5,2006
Mercedes-Benz," $11,299.00 ",1,2.2,2006
BMW," $3,500.00 ",1,2.0,2006
Renault," $2,650.00 ",1,1.0,2006
Mercedes-Benz," $9,600.00 ",30,2.2,2006
Renault," $3,500.00 ",30,1.4,2006
Mitsubishi," $11,500.00 ",72,2.4,2006
Mitsubishi," $30,500.00 ",72,2.0,2006
Mitsubishi," $9,000.00 ",78,2.4,2006
Toyota," $8,200.00 ",82,1.3,2006
Toyota," $6,900.00 ",92,1.3,2006
Toyota," $7,500.00 ",98,1.3,2006
Renault," $4,800.00 ",100,1.4,2006
Mercedes-Benz," $18,700.00 ",105,5.5,2006
Mercedes-Benz," $13,400.00 ",105,1.8,2006
Toyota," $20,800.00 ",107,4.0,2006
Mitsubishi," $5,999.00 ",108,1.3,2006
Toyota," $21,900.00 ",110,4.0,2006
Mitsubishi," $9,200.00 ",110,2.4,2006
Volkswagen," $9,850.00 ",110,2.0,2006
Renault," $5,600.00 ",112,1.5,2006
Renault," $4,999.00 ",114,1.4,2006
Volkswagen," $18,000.00 ",117,2.5,2006
Mitsubishi," $6,000.00 ",118,1.3,2006
Toyota," $17,777.00 ",120,2.7,2006
Mitsubishi," $9,700.00 ",120,2.4,2006
Audi," $10,200.00 ",120,2.0,2006
Toyota," $14,900.00 ",124,4.0,2006
BMW," $17,500.00 ",125,3.0,2006
Mitsubishi," $6,300.00 ",126,1.6,2006
Renault," $7,100.00 ",127,2.0,2006
Mitsubishi," $6,400.00 ",127,1.6,2006
Volkswagen," $10,200.00 ",129,2.0,2006
BMW," $21,000.00 ",130,2.5,2006
Mitsubishi," $10,500.00 ",130,2.4,2006
Audi," $12,200.00 ",130,2.4,2006
Toyota," $9,900.00 ",130,2.3,2006
Toyota," $13,500.00 ",131,2.4,2006
Mitsubishi," $11,100.00 ",132,2.4,2006
Volkswagen," $7,500.00 ",132,1.4,2006
Toyota," $12,300.00 ",135,2.4,2006
Toyota," $20,000.00 ",135,2.4,2006
Mitsubishi," $7,300.00 ",137,1.6,2006
Volkswagen," $13,000.00 ",140,2.0,2006
Renault," $7,999.00 ",141,1.5,2006
Mitsubishi," $11,500.00 ",142,2.4,2006
Volkswagen," $7,300.00 ",142,2.0,2006
Toyota," $18,200.00 ",146,2.7,2006
Toyota," $14,500.00 ",147,2.4,2006
Volkswagen," $8,300.00 ",147,1.6,2006
Volkswagen," $9,300.00 ",148,2.0,2006
Toyota," $13,000.00 ",149,2.0,2006
Renault," $10,700.00 ",150,1.9,2006
Renault," $5,600.00 ",151,1.5,2006
Mercedes-Benz," $40,000.00 ",152,5.0,2006
Toyota," $24,000.00 ",152,4.0,2006
Mitsubishi," $6,200.00 ",152,1.6,2006
Toyota," $18,999.00 ",153,2.7,2006
Renault," $5,500.00 ",153,1.6,2006
BMW," $16,800.00 ",154,3.0,2006
Mercedes-Benz," $10,200.00 ",154,2.5,2006
Mitsubishi," $9,300.00 ",156,2.4,2006
Renault," $5,100.00 ",156,1.5,2006
Mercedes-Benz," $19,500.00 ",157,3.5,2006
Audi," $13,000.00 ",157,3.0,2006
Volkswagen," $7,700.00 ",157,1.9,2006
Mercedes-Benz," $16,555.00 ",159,3.5,2006
Toyota," $13,800.00 ",160,3.5,2006
Volkswagen," $12,500.00 ",160,2.5,2006
Volkswagen," $4,700.00 ",160,2.0,2006
Renault," $7,500.00 ",160,2.0,2006
Volkswagen," $4,100.00 ",160,1.8,2006
Volkswagen," $8,900.00 ",160,1.6,2006
Toyota," $5,750.00 ",160,1.0,2006
Volkswagen," $12,500.00 ",161,2.0,2006
Mitsubishi," $6,700.00 ",161,1.6,2006
Renault," $7,300.00 ",162,1.5,2006
BMW," $14,000.00 ",164,3.0,2006
Audi," $12,500.00 ",165,2.4,2006
Toyota," $7,899.00 ",165,1.8,2006
Mitsubishi," $5,500.00 ",165,1.6,2006
Audi," $9,800.00 ",165,1.6,2006
Volkswagen," $15,500.00 ",167,3.2,2006
Volkswagen," $7,900.00 ",168,1.9,2006
Toyota," $21,800.00 ",170,4.0,2006
BMW," $24,500.00 ",170,3.0,2006
Volkswagen," $13,900.00 ",170,1.9,2006
Toyota," $9,300.00 ",170,1.8,2006
Mitsubishi," $5,700.00 ",170,1.3,2006
Mercedes-Benz," $14,900.00 ",171,3.2,2006
Renault," $6,999.00 ",173,1.5,2006
Mitsubishi," $16,000.00 ",174,3.2,2006
Mercedes-Benz," $8,300.00 ",175,3.2,2006
BMW," $9,000.00 ",175,3.0,2006
Audi," $14,300.00 ",175,3.0,2006
Mercedes-Benz," $14,500.00 ",178,3.0,2006
Toyota," $11,200.00 ",179,2.4,2006
Audi," $16,300.00 ",180,3.2,2006
Audi," $16,000.00 ",180,3.0,2006
Mercedes-Benz," $17,200.00 ",180,3.0,2006
Renault," $4,000.00 ",180,1.4,2006
Renault," $8,900.00 ",181,1.9,2006
Volkswagen," $9,999.00 ",182,1.6,2006
Renault," $10,500.00 ",183,2.5,2006
Renault," $7,600.00 ",183,1.9,2006
Audi," $20,900.00 ",185,4.2,2006
Renault," $6,800.00 ",185,1.6,2006
Audi," $19,500.00 ",186,4.2,2006
Volkswagen," $12,000.00 ",186,3.2,2006
Mitsubishi," $5,800.00 ",186,1.6,2006
Volkswagen," $9,500.00 ",188,1.9,2006
Mitsubishi," $7,400.00 ",189,1.6,2006
Mitsubishi," $10,800.00 ",190,3.0,2006
Audi," $11,950.00 ",190,3.0,2006
Volkswagen," $6,500.00 ",190,1.9,2006
Mitsubishi," $11,500.00 ",191,3.0,2006
Mercedes-Benz," $20,500.00 ",193,3.5,2006
Volkswagen," $9,200.00 ",195,2.0,2006
Mitsubishi," $11,700.00 ",197,3.0,2006
Audi," $13,900.00 ",197,2.0,2006
Mercedes-Benz," $13,700.00 ",198,3.2,2006
Toyota," $13,100.00 ",200,3.5,2006
Audi," $8,000.00 ",200,2.7,2006
Audi," $14,200.00 ",200,2.7,2006
Volkswagen," $8,750.00 ",200,2.5,2006
Volkswagen," $12,850.00 ",200,2.5,2006
BMW," $12,900.00 ",200,2.5,2006
Mitsubishi," $9,000.00 ",200,2.0,2006
Audi," $10,999.00 ",200,1.8,2006
Toyota," $12,500.00 ",201,2.0,2006
Renault," $9,900.00 ",201,1.9,2006
Toyota," $12,600.00 ",205,2.4,2006
Volkswagen," $9,500.00 ",205,2.0,2006
Renault," $8,800.00 ",205,1.9,2006
Toyota," $15,200.00 ",208,2.0,2006
Mercedes-Benz," $14,899.00 ",209,3.0,2006
Audi," $7,000.00 ",210,3.0,2006
BMW," $11,800.00 ",210,3.0,2006
Mercedes-Benz," $15,250.00 ",210,2.2,2006
Mercedes-Benz," $24,750.00 ",212,5.5,2006
Volkswagen," $9,500.00 ",212,1.9,2006
Mitsubishi," $17,000.00 ",215,3.8,2006
BMW," $19,000.00 ",215,3.0,2006
Volkswagen," $18,500.00 ",217,3.0,2006
Volkswagen," $6,950.00 ",217,1.9,2006
BMW," $12,000.00 ",218,3.0,2006
Mercedes-Benz," $19,800.00 ",218,3.0,2006
BMW," $11,800.00 ",218,2.0,2006
Renault," $4,900.00 ",218,1.5,2006
Toyota," $16,200.00 ",219,2.7,2006
Renault," $10,600.00 ",220,2.5,2006
Volkswagen," $17,200.00 ",220,2.5,2006
Mercedes-Benz," $20,500.00 ",222,5.5,2006
Mercedes-Benz," $20,500.00 ",222,5.5,2006
Volkswagen," $10,000.00 ",224,2.5,2006
Audi," $7,600.00 ",226,3.0,2006
BMW," $19,999.00 ",227,3.0,2006
Volkswagen," $7,700.00 ",228,1.9,2006
BMW," $20,900.00 ",230,3.0,2006
Volkswagen," $7,500.00 ",230,1.9,2006
Mercedes-Benz," $10,800.00 ",230,1.8,2006
Toyota," $23,000.00 ",233,4.0,2006
Mercedes-Benz," $50,000.00 ",240,3.5,2006
Mitsubishi," $14,700.00 ",240,3.2,2006
Mercedes-Benz," $15,300.00 ",240,2.2,2006
BMW," $5,900.00 ",243,2.0,2006
Audi," $3,200.00 ",244,2.0,2006
BMW," $15,000.00 ",245,3.0,2006
Audi," $18,500.00 ",245,3.0,2006
Volkswagen," $10,500.00 ",246,2.5,2006
BMW," $13,500.00 ",250,3.0,2006
BMW," $15,300.00 ",250,2.5,2006
Mercedes-Benz," $8,000.00 ",250,2.2,2006
Mercedes-Benz," $10,600.00 ",250,2.2,2006
Audi," $5,700.00 ",250,2.0,2006
Renault," $8,800.00 ",250,1.9,2006
Mitsubishi," $5,100.00 ",250,1.3,2006
BMW," $18,400.00 ",256,3.0,2006
Volkswagen," $11,200.00 ",260,3.2,2006
BMW," $18,700.00 ",260,3.0,2006
Volkswagen," $5,000.00 ",265,2.0,2006
Mercedes-Benz," $10,999.00 ",269,2.2,2006
Volkswagen," $10,900.00 ",273,2.0,2006
Renault," $6,650.00 ",274,1.5,2006
Mercedes-Benz," $10,000.00 ",275,2.15,2006
Volkswagen," $15,000.00 ",280,2.8,2006
Volkswagen," $10,200.00 ",280,1.8,2006
Volkswagen," $11,000.00 ",282,2.5,2006
BMW," $20,500.00 ",285,4.8,2006
BMW," $19,999.00 ",290,4.8,2006
Renault," $7,900.00 ",300,1.9,2006
Volkswagen," $3,500.00 ",304,1.9,2006
Mercedes-Benz," $8,650.00 ",344,2.2,2006
Volkswagen," $7,000.00 ",345,1.9,2006
Mercedes-Benz," $8,999.00 ",360,2.2,2006
Mercedes-Benz," $10,900.00 ",360,2.2,2006
Mercedes-Benz," $11,500.00 ",381,2.2,2006
Mercedes-Benz," $16,500.00 ",386,2.2,2006
Mercedes-Benz," $8,800.00 ",575,2.2,2006
Renault," $6,000.00 ",1,1.9,2005
Renault," $7,150.00 ",1,1.5,2005
Volkswagen," $6,700.00 ",16,2.0,2005
Mercedes-Benz," $18,900.00 ",50,3.5,2005
Renault," $8,100.00 ",90,1.9,2005
Toyota," $20,000.00 ",94,4.5,2005
BMW," $19,900.00 ",95,4.5,2005
Volkswagen," $9,000.00 ",95,1.6,2005
Mercedes-Benz," $35,500.00 ",99,5.0,2005
Mitsubishi," $7,000.00 ",99,1.6,2005
BMW," $28,000.00 ",100,5.0,2005
Toyota," $10,200.00 ",105,1.5,2005
Mitsubishi," $5,700.00 ",120,1.3,2005
BMW," $16,500.00 ",122,2.2,2005
Volkswagen," $7,300.00 ",125,1.6,2005
Mercedes-Benz," $9,999.00 ",127,2.2,2005
Renault," $6,100.00 ",130,1.4,2005
Volkswagen," $9,750.00 ",130,1.4,2005
Mitsubishi," $5,850.00 ",130,1.3,2005
Audi," $10,000.00 ",131,1.8,2005
BMW," $18,777.00 ",134,4.4,2005
BMW," $14,990.00 ",135,2.5,2005
BMW," $27,000.00 ",137,5.0,2005
Toyota," $20,500.00 ",139,4.0,2005
BMW," $12,800.00 ",140,2.2,2005
BMW," $12,300.00 ",140,2.0,2005
BMW," $11,600.00 ",142,2.0,2005
Mitsubishi," $5,900.00 ",142,1.6,2005
Toyota," $19,500.00 ",150,4.0,2005
Toyota," $8,420.00 ",150,2.7,2005
Volkswagen," $13,999.00 ",150,2.5,2005
BMW," $16,500.00 ",150,2.5,2005
Mitsubishi," $5,999.00 ",150,1.6,2005
Volkswagen," $8,300.00 ",151,2.0,2005
Mercedes-Benz," $8,950.00 ",154,3.5,2005
Toyota," $16,800.00 ",154,2.7,2005
Mercedes-Benz," $8,900.00 ",155,1.5,2005
BMW," $11,900.00 ",160,2.5,2005
Toyota," $12,700.00 ",160,2.4,2005
Renault," $5,500.00 ",160,1.5,2005
Toyota," $18,900.00 ",161,2.7,2005
Mitsubishi," $8,300.00 ",161,2.0,2005
Toyota," $15,500.00 ",165,2.7,2005
Toyota," $16,800.00 ",165,2.7,2005
Mercedes-Benz," $11,900.00 ",167,1.8,2005
Renault," $6,300.00 ",167,1.6,2005
Volkswagen," $7,400.00 ",168,1.9,2005
Renault," $7,500.00 ",168,1.5,2005
Mitsubishi," $11,500.00 ",170,3.0,2005
Renault," $8,900.00 ",170,1.9,2005
Renault," $5,900.00 ",171,1.5,2005
Toyota," $8,888.00 ",172,1.8,2005
Volkswagen," $14,500.00 ",173,2.5,2005
Mercedes-Benz," $17,600.00 ",174,4.0,2005
Volkswagen," $10,000.00 ",174,2.0,2005
BMW," $8,100.00 ",175,3.0,2005
Renault," $8,000.00 ",175,2.0,2005
Audi," $14,200.00 ",176,3.0,2005
Volkswagen," $7,170.00 ",176,2.0,2005
Volkswagen," $9,300.00 ",176,1.9,2005
Volkswagen," $9,400.00 ",176,1.9,2005
Toyota," $10,800.00 ",179,3.0,2005
Volkswagen," $6,200.00 ",180,2.0,2005
Volkswagen," $7,990.00 ",180,1.8,2005
Renault," $6,555.00 ",180,1.5,2005
Toyota," $15,000.00 ",184,2.7,2005
Mercedes-Benz," $15,000.00 ",185,3.7,2005
Toyota," $10,600.00 ",185,2.0,2005
Volkswagen," $10,200.00 ",186,2.0,2005
Renault," $8,000.00 ",189,1.9,2005
Toyota," $19,200.00 ",190,2.7,2005
Mercedes-Benz," $13,000.00 ",191,1.8,2005
Volkswagen," $8,800.00 ",193,2.5,2005
Mitsubishi," $6,700.00 ",193,1.6,2005
Audi," $11,900.00 ",195,2.4,2005
Audi," $13,500.00 ",196,2.4,2005
Audi," $10,500.00 ",198,4.2,2005
BMW," $18,100.00 ",200,4.8,2005
Toyota," $10,500.00 ",200,2.7,2005
Volkswagen," $13,700.00 ",200,2.5,2005
Renault," $8,800.00 ",200,1.9,2005
Mitsubishi," $5,400.00 ",200,1.6,2005
Renault," $5,950.00 ",200,1.5,2005
Volkswagen," $8,350.00 ",200,1.4,2005
Renault," $6,300.00 ",202,1.5,2005
Toyota," $8,200.00 ",204,1.4,2005
Mercedes-Benz," $13,500.00 ",205,2.7,2005
Renault," $8,100.00 ",206,1.9,2005
Renault," $6,400.00 ",209,1.5,2005
BMW," $17,500.00 ",210,3.0,2005
Volkswagen," $17,800.00 ",210,3.0,2005
Renault," $7,000.00 ",210,1.5,2005
Renault," $4,000.00 ",215,1.9,2005
Volkswagen," $8,500.00 ",216,1.9,2005
Mercedes-Benz," $13,200.00 ",217,3.7,2005
BMW," $14,300.00 ",217,3.0,2005
Volkswagen," $9,000.00 ",217,2.5,2005
Volkswagen," $8,800.00 ",217,1.9,2005
Mercedes-Benz," $14,750.00 ",220,3.0,2005
BMW," $13,000.00 ",220,2.5,2005
Mercedes-Benz," $9,500.00 ",220,2.2,2005
Volkswagen," $4,500.00 ",220,2.0,2005
Volkswagen," $8,500.00 ",220,2.0,2005
BMW," $10,500.00 ",220,2.0,2005
Mercedes-Benz," $24,500.00 ",222,5.5,2005
Audi," $10,700.00 ",222,2.5,2005
Audi," $10,900.00 ",225,2.4,2005
Volkswagen," $7,800.00 ",226,1.9,2005
Renault," $6,650.00 ",227,1.5,2005
Renault," $3,999.00 ",227,1.4,2005
Renault," $6,200.00 ",228,2.5,2005
Mercedes-Benz," $5,600.00 ",230,2.7,2005
Mitsubishi," $5,800.00 ",230,1.6,2005
Mercedes-Benz," $15,800.00 ",231,3.5,2005
Volkswagen," $10,000.00 ",231,1.9,2005
Toyota," $9,000.00 ",232,2.4,2005
Volkswagen," $13,000.00 ",235,3.2,2005
Volkswagen," $5,200.00 ",235,2.0,2005
Volkswagen," $12,999.00 ",237,2.5,2005
Volkswagen," $12,999.00 ",237,2.5,2005
Mercedes-Benz," $4,500.00 ",240,3.2,2005
Volkswagen," $10,999.00 ",240,2.5,2005
Mercedes-Benz," $7,600.00 ",240,2.2,2005
Volkswagen," $5,150.00 ",240,2.0,2005
Volkswagen," $7,300.00 ",240,1.9,2005
Mercedes-Benz," $14,800.00 ",242,2.7,2005
Renault," $6,200.00 ",246,1.4,2005
Renault," $8,400.00 ",248,2.5,2005
Mercedes-Benz," $9,500.00 ",248,2.2,2005
Volkswagen," $5,200.00 ",248,2.0,2005
Volkswagen," $16,800.00 ",249,5.0,2005
BMW," $18,500.00 ",250,4.4,2005
Audi," $11,400.00 ",250,2.5,2005
Mercedes-Benz," $7,300.00 ",250,2.2,2005
Mercedes-Benz," $9,400.00 ",250,2.2,2005
Mercedes-Benz," $11,000.00 ",250,2.2,2005
Renault," $5,900.00 ",250,1.9,2005
Renault," $3,300.00 ",250,1.5,2005
Audi," $12,900.00 ",255,2.5,2005
Renault," $3,300.00 ",256,1.5,2005
BMW," $16,300.00 ",258,4.4,2005
Audi," $7,750.00 ",259,3.0,2005
Mercedes-Benz," $12,800.00 ",260,2.7,2005
Renault," $3,400.00 ",260,2.2,2005
Volkswagen," $7,650.00 ",260,2.0,2005
Volkswagen," $5,200.00 ",260,1.9,2005
Renault," $8,400.00 ",260,1.9,2005
Mercedes-Benz," $10,999.00 ",263,2.2,2005
BMW," $13,999.00 ",265,3.0,2005
BMW," $17,800.00 ",265,3.0,2005
Mercedes-Benz," $13,900.00 ",272,2.2,2005
Volkswagen," $8,900.00 ",272,1.9,2005
Mercedes-Benz," $9,900.00 ",275,2.2,2005
Renault," $5,950.00 ",277,1.5,2005
Audi," $11,800.00 ",278,2.5,2005
Volkswagen," $5,900.00 ",278,1.9,2005
BMW," $18,000.00 ",280,3.0,2005
Mercedes-Benz," $8,000.00 ",280,2.2,2005
Mercedes-Benz," $9,500.00 ",280,2.2,2005
Mercedes-Benz," $11,200.00 ",280,2.2,2005
Volkswagen," $7,500.00 ",280,1.8,2005
Renault," $7,000.00 ",280,1.5,2005
Volkswagen," $10,000.00 ",283,2.5,2005
Mercedes-Benz," $8,700.00 ",290,2.2,2005
Mercedes-Benz," $4,300.00 ",300,2.2,2005
Mercedes-Benz," $14,500.00 ",300,2.2,2005
Audi," $13,700.00 ",300,2.0,2005
Renault," $6,950.00 ",310,2.5,2005
Mercedes-Benz," $12,100.00 ",310,2.2,2005
Toyota," $9,999.00 ",345,3.0,2005
Mercedes-Benz," $14,000.00 ",360,2.2,2005
Mercedes-Benz," $13,000.00 ",580,2.2,2005
Mercedes-Benz," $9,500.00 ",650,2.2,2005
Volkswagen," $11,200.00 ",1,4.2,2004
Mercedes-Benz," $6,700.00 ",1,2.2,2004
Volkswagen," $9,750.00 ",1,1.9,2004
Renault," $6,750.00 ",1,1.5,2004
Audi," $14,300.00 ",80,4.2,2004
Mercedes-Benz," $15,000.00 ",82,1.8,2004
BMW," $24,700.00 ",85,4.4,2004
Mercedes-Benz," $11,900.00 ",110,2.57,2004
BMW," $14,600.00 ",116,2.5,2004
Mercedes-Benz," $15,300.00 ",120,2.6,2004
Renault," $1,800.00 ",123,1.9,2004
Toyota," $25,555.00 ",128,4.7,2004
Toyota," $16,500.00 ",130,2.7,2004
Volkswagen," $6,950.00 ",132,1.6,2004
BMW," $14,200.00 ",135,3.0,2004
Volkswagen," $4,000.00 ",137,2.5,2004
BMW," $15,000.00 ",137,2.2,2004
BMW," $13,500.00 ",138,2.5,2004
BMW," $15,250.00 ",144,3.0,2004
Mercedes-Benz," $11,800.00 ",150,2.2,2004
BMW," $13,200.00 ",150,2.2,2004
Mitsubishi," $6,000.00 ",150,1.8,2004
Renault," $2,200.00 ",155,1.6,2004
BMW," $4,100.00 ",160,1.6,2004
Volkswagen," $6,200.00 ",161,4.2,2004
Audi," $8,150.00 ",162,2.0,2004
Toyota," $17,500.00 ",168,4.0,2004
Toyota," $8,300.00 ",168,2.0,2004
Toyota," $7,900.00 ",170,3.0,2004
Renault," $6,500.00 ",170,1.6,2004
Mitsubishi," $6,800.00 ",170,1.6,2004
Renault," $4,950.00 ",170,1.5,2004
Mitsubishi," $5,700.00 ",176,1.6,2004
Mercedes-Benz," $7,300.00 ",176,1.4,2004
Toyota," $20,900.00 ",180,4.7,2004
Mercedes-Benz," $11,500.00 ",180,3.2,2004
Volkswagen," $7,500.00 ",180,2.5,2004
Volkswagen," $7,700.00 ",180,1.8,2004
Mitsubishi," $7,000.00 ",180,1.6,2004
BMW," $12,799.00 ",181,2.2,2004
Renault," $8,700.00 ",183,1.9,2004
BMW," $13,900.00 ",184,3.0,2004
Toyota," $7,500.00 ",185,3.0,2004
Volkswagen," $7,000.00 ",185,2.8,2004
Renault," $6,500.00 ",186,1.5,2004
BMW," $17,100.00 ",188,3.0,2004
Renault," $4,350.00 ",188,1.5,2004
BMW," $19,500.00 ",190,6.0,2004
Audi," $8,999.00 ",190,2.7,2004
Volkswagen," $14,000.00 ",194,3.2,2004
BMW," $16,100.00 ",194,3.0,2004
Toyota," $8,400.00 ",195,2.4,2004
Volkswagen," $6,999.00 ",195,1.4,2004
Volkswagen," $6,000.00 ",195,1.2,2004
Mercedes-Benz," $11,200.00 ",198,6.0,2004
Mercedes-Benz," $11,200.00 ",198,6.0,2004
Volkswagen," $8,899.00 ",198,1.9,2004
Volkswagen," $4,900.00 ",198,1.6,2004
Renault," $4,350.00 ",198,1.5,2004
Audi," $10,900.00 ",199,3.0,2004
Audi," $12,000.00 ",200,6.0,2004
Mercedes-Benz," $7,200.00 ",200,2.2,2004
BMW," $9,999.00 ",200,1.8,2004
Mercedes-Benz," $7,900.00 ",206,2.2,2004
Audi," $13,300.00 ",207,4.2,2004
Volkswagen," $6,700.00 ",207,1.9,2004
Mercedes-Benz," $12,500.00 ",208,3.2,2004
Renault," $7,450.00 ",208,1.9,2004
Volkswagen," $10,500.00 ",210,5.0,2004
Volkswagen," $4,200.00 ",210,2.0,2004
Volkswagen," $7,999.00 ",210,1.6,2004
BMW," $8,700.00 ",212,3.0,2004
Volkswagen," $6,300.00 ",213,2.5,2004
Renault," $6,750.00 ",214,1.5,2004
Renault," $8,300.00 ",217,1.9,2004
Renault," $3,000.00 ",217,1.4,2004
Mercedes-Benz," $14,800.00 ",218,3.2,2004
Mercedes-Benz," $11,400.00 ",220,5.0,2004
Mercedes-Benz," $14,500.00 ",220,5.0,2004
Mercedes-Benz," $5,200.00 ",220,3.2,2004
Toyota," $17,800.00 ",220,3.0,2004
Volkswagen," $7,700.00 ",220,2.8,2004
Mitsubishi," $8,000.00 ",220,2.4,2004
Volkswagen," $2,499.00 ",220,1.9,2004
Renault," $4,200.00 ",220,1.5,2004
Renault," $4,400.00 ",220,1.5,2004
BMW," $9,400.00 ",221,4.4,2004
Mercedes-Benz," $6,200.00 ",221,1.8,2004
Renault," $7,200.00 ",224,1.5,2004
Toyota," $9,999.00 ",225,3.0,2004
Audi," $12,999.00 ",225,2.5,2004
Mitsubishi," $9,500.00 ",225,2.4,2004
Renault," $6,000.00 ",225,1.5,2004
Volkswagen," $7,600.00 ",225,1.4,2004
BMW," $7,000.00 ",227,3.0,2004
BMW," $16,500.00 ",230,3.0,2004
Audi," $9,600.00 ",230,2.5,2004
Mercedes-Benz," $8,300.00 ",230,2.2,2004
Mercedes-Benz," $9,800.00 ",230,2.15,2004
BMW," $9,100.00 ",230,2.0,2004
Volkswagen," $7,800.00 ",230,1.6,2004
Audi," $8,000.00 ",234,4.2,2004
Volkswagen," $7,750.00 ",235,1.9,2004
Toyota," $16,800.00 ",238,4.0,2004
BMW," $8,200.00 ",238,3.0,2004
Mercedes-Benz," $15,000.00 ",240,5.0,2004
Mercedes-Benz," $5,000.00 ",240,2.2,2004
Mercedes-Benz," $8,000.00 ",245,2.2,2004
Mercedes-Benz," $11,700.00 ",246,5.0,2004
Audi," $4,150.00 ",249,2.5,2004
Audi," $9,700.00 ",249,2.5,2004
Toyota," $18,700.00 ",250,4.7,2004
BMW," $16,800.00 ",250,3.0,2004
Volkswagen," $7,000.00 ",250,2.0,2004
Mercedes-Benz," $35,900.00 ",254,5.0,2004
Mercedes-Benz," $7,999.00 ",255,2.2,2004
Volkswagen," $9,600.00 ",255,1.9,2004
Volkswagen," $6,900.00 ",258,2.5,2004
Volkswagen," $8,200.00 ",258,1.9,2004
BMW," $12,900.00 ",260,3.0,2004
Mercedes-Benz," $5,500.00 ",260,2.2,2004
Audi," $3,400.00 ",261,2.5,2004
BMW," $14,200.00 ",263,3.0,2004
Mercedes-Benz," $10,500.00 ",266,5.0,2004
BMW," $12,950.00 ",268,4.0,2004
BMW," $13,700.00 ",270,4.6,2004
Mercedes-Benz," $3,700.00 ",270,3.5,2004
BMW," $7,200.00 ",270,3.0,2004
Mercedes-Benz," $8,500.00 ",270,2.2,2004
BMW," $13,700.00 ",276,3.0,2004
Mercedes-Benz," $16,500.00 ",280,3.7,2004
Mercedes-Benz," $8,500.00 ",281,2.2,2004
Mercedes-Benz," $11,700.00 ",284,4.0,2004
BMW," $8,800.00 ",284,3.0,2004
Audi," $9,900.00 ",284,2.5,2004
Volkswagen," $10,900.00 ",287,2.5,2004
Mercedes-Benz," $7,700.00 ",290,2.2,2004
Volkswagen," $6,500.00 ",290,1.9,2004
Audi," $10,399.00 ",293,1.8,2004
Audi," $12,600.00 ",294,3.0,2004
Mitsubishi," $15,000.00 ",295,2.8,2004
Mercedes-Benz," $12,000.00 ",298,5.0,2004
Mercedes-Benz," $6,100.00 ",300,3.2,2004
Volkswagen," $8,400.00 ",300,2.5,2004
BMW," $11,900.00 ",300,2.5,2004
Toyota," $8,800.00 ",300,2.4,2004
Mercedes-Benz," $7,700.00 ",300,2.2,2004
Renault," $4,500.00 ",305,1.5,2004
Mercedes-Benz," $14,500.00 ",315,5.0,2004
Mercedes-Benz," $8,500.00 ",350,2.2,2004
Volkswagen," $8,000.00 ",350,1.9,2004
Volkswagen," $7,000.00 ",350,1.0,2004
Mercedes-Benz," $11,300.00 ",363,3.2,2004
Volkswagen," $4,500.00 ",380,2.0,2004
Renault," $6,500.00 ",406,2.5,2004
Audi," $3,700.00 ",420,2.0,2004
Renault," $4,300.00 ",1,1.5,2003
Mercedes-Benz," $20,500.00 ",56,5.0,2003
Volkswagen," $7,990.00 ",90,1.4,2003
Mitsubishi," $5,900.00 ",92,1.6,2003
BMW," $9,900.00 ",93,2.5,2003
Volkswagen," $6,900.00 ",113,1.4,2003
